実施年,地域規模,学校番号,性別,正答数_国,正答数_算,正誤_国_01,正誤_国_02,正誤_国_03,正誤_国_04,正誤_国_05,正誤_国_06,正誤_国_07,正誤_国_08,正誤_国_09,正誤_国_10,正誤_国_11,正誤_国_12,正誤_国_13,正誤_国_14,正誤_算_01,正誤_算_02,正誤_算_03,正誤_算_04,正誤_算_05,正誤_算_06,正誤_算_07,正誤_算_08,正誤_算_09,正誤_算_10,正誤_算_11,正誤_算_12,正誤_算_13,正誤_算_14,正誤_算_15,正誤_算_16,児童質問回答_001,児童質問回答_002,児童質問回答_003,児童質問回答_004,児童質問回答_005,児童質問回答_016,児童質問回答_017,児童質問回答_018,児童質問回答_019,児童質問回答_023,児童質問回答_024,児童質問回答_025,児童質問回答_036,児童質問回答_037,児童質問回答_048,児童質問回答_049,児童質問回答_050,児童質問回答_056,児童質問回答_057,児童質問回答_058
2024,3,100386,2,12,13,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,2,3,4,3,2,4,1,2,4,1,1,1,2,1,2,1,1,1
2024,3,109473,2,13,11,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,2,1,2,2,4,5,2,1,1,1,3,1,2,2,3,4,2,2,1,1,1
2024,1,105541,1,11,14,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,4,3,1,1,1,1,2,3,1,2,2,1,1,1,3,2,2
2024,1,117098,1,14,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,4,3,2,2,2,4,4,2,4,4,1,3,4,2,2
2024,2,113582,2,13,16,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,6,5,1,1,1,2,3,1,1,2,2,2,1,1,1,1,1
2024,1,115624,2,13,16,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,5,1,2,1,1,2,4,1,1,1,1,1,1,4,2,4
2024,2,100714,2,12,13,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,5,4,1,2,1,1,2,4,2,1,2,2,1,2,2,1,1
2024,2,116314,1,13,11,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,2,2,4,4,1,2,1,1,3,3,1,1,1,2,1,1,3,1,2
2024,1,107468,2,14,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,3,5,6,2,1,1,2,3,2,2,2,3,2,2,1,1,1,1
2024,1,105977,2,13,12,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,5,5,1,2,2,2,3,1,1,1,1,1,1,1,1,1,1
2024,3,116781,2,12,14,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,3,2,5,3,1,2,1,1,2,4,2,2,2,1,1,1,1,1,1
2024,3,101512,1,13,15,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,6,6,2,3,1,2,3,1,3,1,1,2,3,2,1,1,1
2024,2,102389,2,12,14,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,4,6,2,2,1,1,3,1,2,1,1,2,1,1,1,1,1
2024,1,102614,2,12,16,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,6,6,1,1,1,2,3,2,1,1,1,1,1,1,1,1,1
2024,1,117927,2,13,13,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,3,2,6,1,2,3,2,1,1,4,2,2,1,3,1,2,3,2,2
2024,3,108274,2,12,15,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,6,6,2,2,2,2,2,4,3,2,1,2,1,1,2,1,1
2024,3,113053,1,13,15,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,5,4,1,1,1,1,3,4,1,1,1,1,1,1,1,1,1
2024,3,106027,2,14,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,4,1,1,6,6,1,1,3,1,3,4,1,1,1,4,1,3,1,1,1
2024,1,103022,2,12,15,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,4,6,1,1,2,1,3,2,1,1,1,1,1,1,1,1,1
2024,1,107565,1,12,13,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,5,3,1,2,1,3,3,4,3,2,3,4,3,3,1,1,1
2024,1,116107,1,11,15,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,5,4,4,1,2,2,1,4,3,2,2,4,1,2,4,1,2
2024,4,113777,2,11,12,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,4,3,2,2,2,1,2,4,1,1,2,1,1,1,1,1,1
2024,4,107903,2,13,14,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,6,1,2,3,2,3,1,4,1,2,2,2,1,2,4,2,3
2024,3,107381,1,12,13,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,4,4,1,1,2,2,2,3,2,1,2,1,1,1,3,1,2
2024,1,104866,2,13,13,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,3,1,5,4,2,2,2,2,1,4,2,2,2,2,1,2,3,1,2
2024,1,108442,1,11,16,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,5,2,2,3,2,2,4,2,1,2,2,1,2,1,1,1
2024,1,108065,2,11,14,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5,6,3,2,3,3,3,4,3,3,2,2,1,2,1,1,1
2024,1,106411,1,11,13,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,3,6,2,4,1,2,3,4,4,4,4,2,1,2,1,1,1
2024,3,111474,1,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,5,2,3,1,1,1,1,2,1,1,1,2,2,2,1,1,2
2024,2,109664,1,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,4,2,1,2,1,1,3,4,2,1,1,1,1,1,1,1,1
2024,1,108421,1,12,16,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,2,2,1,3,4,1,1,1,1,1,2,1,1,1
2024,4,118535,2,13,14,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,4,1,2,2,1,2,4,2,2,2,2,1,1,1,1,1
2024,3,111279,2,12,16,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,1,2,2,1,2,4,1,2,3,1,1,1,2,1,2
2024,1,105057,1,12,15,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,2,2,4,1,1,1,1,1,1,1,1,1
2024,2,113358,1,13,13,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,5,5,1,1,1,1,2,4,1,1,2,3,2,1,1,1,1
2024,2,113370,1,13,16,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,6,5,1,1,1,2,3,4,2,2,1,2,1,1,1,1,1
2024,1,116366,2,12,14,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,5,5,2,2,2,2,2,4,2,2,2,3,2,1,1,1,1
2024,2,111756,1,12,16,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,2,1,1,1,3,1,2,1,1,1,1,1,4,1,1
2024,3,108237,1,14,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,6,6,1,1,1,1,3,3,1,1,1,1,1,1,3,1,2
2024,1,111524,2,12,12,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,2,1,6,4,1,2,3,1,3,3,2,1,1,2,1,2,1,1,3
2024,3,113935,2,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,5,6,1,2,2,1,2,4,2,1,1,3,2,1,1,2,1
2024,3,117659,2,11,14,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,4,4,1,2,1,1,2,4,2,1,2,1,2,1,3,2,2
2024,1,111698,1,14,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,6,3,1,3,2,2,3,4,2,2,3,4,1,1,4,1,1
2024,3,103597,2,14,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1,3,4,1,1,1,4,1,1,1,1,1
2024,1,111342,1,13,13,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,2,6,5,2,3,2,2,2,4,2,2,2,3,1,2,1,1,1
2024,4,105198,2,12,16,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,1,1,1,2,4,2,2,1,1,1,1,1,1,1
2024,3,106785,2,13,14,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,2,3,2,1,1,1,1,1,1,1,1,1
2024,1,111045,2,12,14,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,6,5,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1
2024,1,117696,2,13,13,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,5,3,1,2,1,1,2,4,2,1,2,2,1,2,1,1,1
2024,3,115287,1,14,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,4,2,2,2,2,2,4,1,1,1,2,2,1,2,1,1
2024,2,115042,1,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,5,3,1,1,1,1,1,4,2,2,1,1,1,1,3,1,1
2024,1,111176,2,12,14,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,3,3,2,1,2,1,3,4,1,2,2,1,1,1,1,1,1
2024,3,107010,1,12,15,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,2,2,3,3,2,2,2,1,2,1,2,2,1,1
2024,1,118534,1,12,16,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,5,1,2,1,1,3,4,3,2,2,2,2,2,3,2,2
2024,1,114785,1,12,15,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,3,1,3,1,2,2,4,1,1,1,1,1,1,1,1,1
2024,1,110233,2,12,13,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,4,4,1,2,1,1,3,4,2,1,2,2,1,1,1,1,2
2024,3,112852,2,13,16,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,3,3,1,3,2,3,4,2,3,3,3,1,2,3,1,2
2024,3,117180,2,13,14,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,6,3,2,1,1,1,3,4,2,2,2,2,1,1,1,1,1
2024,3,102186,2,14,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,4,5,2,1,3,2,2,1,2,1,1,2,1,1,1,1,1
2024,2,107963,1,13,15,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,5,2,2,2,1,2,4,2,2,2,2,1,2,3,1,2
2024,4,104943,2,12,13,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,4,3,2,3,2,2,3,4,2,2,2,2,1,2,1,1,1
2024,3,104137,1,14,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,6,5,2,2,1,2,3,2,2,1,2,2,1,1,3,1,1
2024,4,101656,1,12,16,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,1,2,1,1,3,3,1,1,1,1,1,1,1,1,1
2024,1,105890,2,13,16,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,5,5,2,2,1,1,1,4,4,2,2,3,4,2,4,1,3
2024,3,101176,1,11,14,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,4,4,2,2,1,1,3,4,2,2,2,2,2,2,3,1,1
2024,1,111200,2,11,13,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,6,2,1,1,1,1,1,4,2,2,2,1,1,1,2,1,1
2024,2,109972,2,13,13,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,4,4,1,3,2,2,1,4,2,2,2,2,2,2,3,2,2
2024,1,107799,2,13,14,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,4,2,1,1,1,1,2,4,1,1,1,2,1,1,1,1,1
2024,2,105413,1,14,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,5,5,2,3,2,2,1,4,2,2,3,1,1,1,3,1,2
2024,3,116433,2,13,16,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,5,1,2,3,1,2,4,2,2,1,4,1,1,2,1,1
2024,2,101874,2,13,13,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,2,4,5,2,2,1,2,2,4,1,1,1,3,1,2,4,2,2
2024,1,112511,1,12,14,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,3,4,1,1,1,1,2,4,1,1,1,2,1,1,1,1,2
2024,1,105815,1,11,15,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,4,6,2,3,1,1,3,1,2,2,1,1,1,1,1,2,1
2024,2,102277,1,14,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,4,1,2,2,2,3,3,2,1,2,1,1,2,3,2,3
2024,1,118250,1,12,13,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,6,1,2,2,2,2,2,4,3,3,3,2,1,2,1,1,2
2024,1,101105,1,13,15,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,5,3,1,2,1,1,3,4,1,1,1,1,1,1,1,1,1
2024,2,104602,1,11,15,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,4,2,1,1,2,2,2,2,1,1
2024,1,112225,1,13,15,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,4,3,2,3,2,1,3,4,2,2,2,3,2,1,3,1,1
2024,3,114185,2,13,14,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,5,5,2,1,1,1,2,3,1,1,1,1,1,2,1,1,2
2024,3,116190,1,13,13,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,2,5,5,2,2,2,1,1,4,3,1,1,2,1,1,3,1,1
2024,1,118226,1,12,13,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,6,2,2,2,2,3,2,2,2,1,2,1,2,2,1,2
2024,3,114721,2,14,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,3,3,5,4,2,2,2,2,2,4,2,3,3,2,2,2,3,1,2
2024,3,112407,2,14,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,4,1,1,1,1,3,4,1,1,1,1,1,1,2,1,1
2024,1,109020,1,12,15,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,5,5,2,2,1,1,2,4,1,1,1,3,1,2,1,1,1
2024,1,100907,2,12,13,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,4,2,2,1,2,1,3,3,2,2,1,2,1,2,3,2,2
2024,1,112069,1,13,16,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,3,2,1,1,2,2,2,1,1,1
2024,3,106329,2,12,16,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,4,4,3,3,3,1,4,2,3,3,4,2,3,4,1,2
2024,3,100767,1,14,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,3,2,1,1,1,1,4,1,1,3,3,1,1,4,1,1
2024,3,111417,1,12,15,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,6,6,1,2,1,1,2,4,1,2,1,1,1,2,1,1,1
2024,1,101690,2,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,5,5,2,1,1,1,3,4,1,1,2,1,1,2,1,1,1
2024,3,111204,2,13,14,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,1,2,1,1,2,4,1,1,1,1,1,1,1,1,1
2024,1,111993,2,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,3,2,5,6,1,1,2,2,2,4,2,2,2,3,2,2,1,1,1
2024,2,106836,1,11,16,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,5,1,1,1,2,1,4,2,1,1,1,1,1,2,1,1
2024,3,114963,1,12,14,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,4,1,1,1,1,3,2,1,2,1,1,1,1,1,1,1
2024,3,104441,1,12,16,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,5,3,3,2,2,1,4,2,2,2,2,2,2,4,2,3
2024,3,115137,2,14,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,5,5,3,2,1,2,3,4,3,2,2,3,1,3,1,1,1
2024,3,104136,1,14,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,5,3,2,3,1,2,1,3,2,3,3,3,2,1,2,1,1
2024,2,105537,1,12,13,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,6,5,1,1,1,2,1,4,2,3,3,3,1,2,1,1,1
2024,2,105048,2,13,16,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,2,1,1,3,4,2,1,1,3,1,1,1,1,1
2024,3,105176,1,12,14,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,6,3,1,1,2,2,3,4,2,2,2,1,1,1,1,1,1
2024,3,112090,2,13,13,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,4,1,6,2,1,2,1,1,2,4,4,2,1,4,4,1,2,1,1
2024,2,103974,1,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,4,3,1,2,1,1,3,4,2,1,2,1,1,2,1,1,1
2024,3,103434,1,12,15,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,5,1,1,1,1,3,1,1,2,1,2,1,1,2,1,2
2024,2,105021,2,12,14,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,5,4,1,2,1,1,3,4,2,2,3,2,1,2,1,1,1
2024,3,107228,2,14,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,2,2,4,6,1,2,2,2,3,3,1,2,1,2,1,2,3,1,2
2024,1,102628,2,12,15,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,6,4,2,1,3,3,3,1,1,2,1,2,1,3,2,2,3
2024,1,101613,2,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,5,3,2,1,2,2,1,4,2,1,2,2,1,1,1,1,1
2024,3,116052,1,13,12,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,2,2,6,2,1,2,1,1,1,4,2,2,2,3,2,1,3,2,1
2024,2,118517,1,12,16,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,3,1,2,1,2,2,4,1,2,2,2,1,1,2,1,2
2024,3,107612,2,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5,1,4,1,1,1,1,4,2,2,2,3,1,2,2,1,1
2024,3,104144,1,14,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,2,1,1,3,4,2,1,1,1,1,1,2,1,1
2024,3,105889,2,11,14,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,5,6,1,2,1,1,3,4,2,1,1,1,1,1,1,1,1
2024,1,112605,2,11,14,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,5,4,1,2,1,1,1,4,2,1,2,3,1,1,3,1,1
2024,1,117761,1,13,15,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,4,2,2,1,2,1,1,4,2,2,2,2,1,1,2,1,1
2024,2,100548,1,11,13,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,5,2,2,3,2,1,3,4,1,1,2,1,1,1,2,1,2
2024,3,108638,1,12,16,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,1,1,1,1,3,4,1,1,2,3,1,2,1,1,1
2024,3,106704,2,13,15,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,6,2,1,1,2,2,2,1,2,3,4,1,2,1,1,1
2024,3,108267,2,12,16,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,5,5,1,2,1,1,3,2,2,1,2,1,1,1,2,1,1
