実施年,地域規模,学校番号,性別,正答数_国,正答数_数,正誤_国_01,正誤_国_02,正誤_国_03,正誤_国_04,正誤_国_05,正誤_国_06,正誤_国_07,正誤_国_08,正誤_国_09,正誤_国_10,正誤_国_11,正誤_国_12,正誤_国_13,正誤_国_14,正誤_国_15,正誤_数_01,正誤_数_02,正誤_数_03,正誤_数_04,正誤_数_05,正誤_数_06,正誤_数_07,正誤_数_08,正誤_数_09,正誤_数_10,正誤_数_11,正誤_数_12,正誤_数_13,正誤_数_14,正誤_数_15,正誤_数_16,生徒質問回答_001,生徒質問回答_002,生徒質問回答_003,生徒質問回答_004,生徒質問回答_005,生徒質問回答_016,生徒質問回答_017,生徒質問回答_018,生徒質問回答_019,生徒質問回答_023,生徒質問回答_024,生徒質問回答_025,生徒質問回答_036,生徒質問回答_037,生徒質問回答_048,生徒質問回答_049,生徒質問回答_050,生徒質問回答_056,生徒質問回答_057,生徒質問回答_058
2024,3,204934,2,13,16,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,2,2,1,1,3,4,2,2,1,2,2,2,2,2,1
2024,1,203035,1,15,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,6,6,3,2,2,2,3,4,1,2,3,1,2,2,1,2,2
2024,3,203312,1,15,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,5,6,1,2,2,1,1,4,2,1,1,2,2,1,2,2,1
2024,3,200189,2,13,12,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,3,6,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1
2024,3,200279,2,13,12,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,6,5,1,2,1,1,1,4,1,1,1,2,1,2,1,1,1
2024,3,203186,1,11,15,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,4,3,1,2,2,1,1,1,1,1
2024,1,204231,2,10,14,1,1,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1
2024,2,201906,2,13,10,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,1,2,1,2,1,1,2,1,5,4,3,3,1,1,2,4,1,1,1,2,1,1,1,1,1
2024,3,202692,2,11,13,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,4,5,2,2,1,2,3,2,3,2,2,3,1,1,1,1,1
2024,3,205306,2,12,16,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,6,1,1,1,2,1,3,1,2,3,2,1,3,3,1,2
2024,1,201471,2,12,16,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,3,1,3,1,2,1,4,2,3,3,2,3,2,1,2,3
2024,3,205537,2,12,10,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,5,4,1,3,2,2,1,4,2,2,2,3,1,2,1,1,1
2024,2,202822,1,14,16,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,3,2,2,2,2,3,4,3,2,2,3,2,2,2,2,2
2024,3,202670,2,11,12,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,2,2,6,1,1,2,1,1,3,4,4,2,3,1,1,1,1,1,2
2024,1,204044,1,11,11,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,5,5,2,3,2,2,3,4,3,2,2,4,3,2,4,3,2
2024,3,203660,1,13,13,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,1,5,4,1,1,2,1,1,4,1,1,1,2,1,2,1,2,2
2024,3,204692,2,12,16,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,5,1,1,2,1,1,4,2,2,2,3,2,1,2,2,1
2024,1,200044,2,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,2,2,2,1,3,1,2,2,1,1,1,2,2,1
2024,3,202819,2,12,12,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,5,1,1,1,1,3,2,1,1,1,4,4,4,1,1,1
2024,1,202192,2,12,14,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,5,2,2,1,1,1,3,3,1,1,2,2,3,3,2,3,2
2024,4,200428,2,13,15,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,6,3,2,4,1,2,1,4,2,2,2,1,3,2,1,3,1
2024,4,203493,1,13,15,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,5,2,1,1,1,1,2,3,3,1,2,2,1,1,1,1,1
2024,3,201842,1,11,14,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,3,1,6,1,2,3,1,3,1,4,2,2,3,2,1,2,2,2,1
2024,2,201008,1,14,13,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,5,2,1,1,1,1,2,4,2,1,1,1,1,1,1,1,1
2024,1,202589,1,12,10,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,2,2,1,2,1,6,4,1,1,1,1,3,4,1,1,1,1,1,1,1,1,1
2024,3,200079,2,13,15,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,4,5,2,3,2,3,2,4,3,2,2,3,2,2,3,3,1
2024,3,205066,2,12,16,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,3,1,2,1,2,2,4,1,1,2,2,1,1,1,1,1
2024,3,201776,1,13,16,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,5,2,2,1,2,2,3,3,2,2,2,2,2,2,1,2,1
2024,2,204249,2,14,14,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,5,5,3,2,2,2,2,4,3,2,2,2,2,1,3,1,2
2024,2,209532,1,14,11,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,3,4,1,2,1,2,2,4,3,2,3,3,1,3,1,1,1
2024,3,206371,2,15,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,6,5,2,2,2,3,2,4,3,2,2,4,2,2,1,2,1
2024,2,203516,1,13,12,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,5,5,2,1,2,2,3,2,2,2,2,2,1,2,1,1,2
2024,3,205987,2,13,10,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,2,1,2,1,1,2,1,5,6,2,3,2,1,3,3,2,1,2,3,2,2,2,2,1
2024,2,206680,2,15,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,6,4,3,2,2,1,1,4,3,2,2,3,2,2,3,3,3
2024,2,201680,2,14,15,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,5,4,1,2,1,1,1,4,2,1,2,1,1,1,1,1,1
2024,2,207656,2,13,15,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,3,1,1,1,2,3,4,2,2,1,1,1,1,1,1,2
2024,3,208633,2,10,14,1,1,2,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,5,6,2,2,1,1,2,3,1,1,2,2,2,2,1,1,1
2024,1,208727,1,15,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,3,1,2,1,1,1,4,2,2,1,2,1,3,1,1,2
2024,2,200264,1,13,15,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,2,2,2,1,1,1,4,1,2,2,4,2,2,1,2,2
2024,3,209408,1,15,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,2,2,5,4,2,2,2,2,3,3,2,2,2,2,1,2,2,2,2
2024,1,209005,2,13,16,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,4,1,1,1,1,3,4,2,1,2,2,2,2,2,2,1
2024,3,203359,2,13,13,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,6,4,2,2,1,1,3,2,2,1,1,3,1,1,1,1,1
2024,2,206167,1,12,11,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,2,2,1,1,5,1,2,2,1,2,2,4,2,2,2,3,2,2,2,3,2
2024,3,202312,1,10,10,2,1,2,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,2,2,5,4,2,2,1,2,2,4,3,1,1,1,1,1,2,1,2
2024,3,205841,2,13,13,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,5,4,2,2,1,2,3,4,2,2,2,1,1,1,2,1,1
2024,3,205601,2,12,11,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,6,4,1,1,1,1,2,4,1,1,2,3,2,2,1,1,1
2024,4,208556,2,11,13,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,2,1,5,6,2,1,2,2,3,4,1,1,1,2,2,1,3,2,2
2024,3,204987,2,12,11,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,3,2,5,3,2,2,2,2,2,4,3,2,1,3,3,3,1,1,1
2024,2,200890,1,14,15,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,3,4,2,1,1,1,1,1,1,1,1
2024,3,208764,2,13,11,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,1,2,1,6,5,1,2,1,2,2,3,2,1,1,1,1,1,2,2,2
2024,3,202251,1,11,12,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,3,4,1,3,1,1,1,4,2,2,3,2,1,2,2,2,2
2024,3,204161,1,12,16,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,6,3,2,1,2,1,3,4,2,2,3,2,1,2,4,2,2
2024,2,207540,2,13,13,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,5,3,1,1,1,1,2,4,2,1,2,3,2,2,1,1,1
2024,1,205429,2,12,14,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,6,3,1,2,2,1,1,4,2,1,1,2,1,2,1,1,1
2024,3,205094,2,12,13,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,3,6,2,2,2,1,3,1,2,2,2,2,1,2,4,2,2
2024,3,204158,2,14,11,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,6,6,2,2,2,2,2,2,2,2,3,3,1,3,2,1,2
2024,4,203716,2,11,14,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,5,3,1,2,1,1,2,4,2,1,2,3,2,2,3,2,2
2024,3,202238,1,14,15,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,5,1,1,1,2,3,3,1,2,3,2,2,1,1,1,1
2024,1,208650,2,13,14,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,3,4,5,2,1,1,1,3,4,1,1,1,2,2,2,1,1,1
2024,1,205250,2,14,15,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,4,1,3,1,4,3,3,4,2,2,3,3,1,2,1,1,1
2024,3,204944,1,11,13,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,6,5,2,2,2,1,3,3,3,2,2,1,1,1,3,1,3
2024,1,202752,2,13,13,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,4,4,1,1,1,1,2,4,1,1,1,3,2,1,2,2,1
2024,1,208072,1,13,16,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,4,1,1,1,3,3,4,4,1,1,1,1,4,1,1,4
2024,2,203548,1,12,16,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,3,2,3,2,2,2,3,3,2,2,2,1,1,3,2,2
2024,1,206756,2,13,13,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,4,5,2,2,2,2,2,1,1,2,1,1,2,2,1,2,2
2024,3,200364,2,12,15,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,4,4,2,1,1,2,3,4,2,2,1,4,1,2,4,2,2
2024,3,201797,1,15,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,3,5,4,2,2,2,2,2,4,3,2,3,3,1,3,3,2,2
2024,2,209024,2,14,16,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,5,1,2,2,1,1,4,2,2,3,3,2,2,3,3,2
2024,3,208167,1,13,15,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,4,4,2,2,2,1,3,4,2,2,2,4,2,2,4,2,1
2024,3,200395,1,14,13,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,5,5,1,2,2,2,3,3,2,1,1,1,1,1,2,2,1
2024,2,205837,2,12,11,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,2,4,4,1,3,1,1,2,4,1,2,2,3,1,2,1,2,1
2024,2,200025,1,12,10,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,2,1,2,1,2,1,3,1,1,5,5,2,2,1,1,1,2,2,2,1,2,1,2,2,1,2
2024,2,206402,1,13,12,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,6,2,2,2,2,2,2,4,2,2,2,2,2,2,1,3,2
2024,2,204476,2,12,14,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1
2024,4,208248,1,12,10,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,2,2,2,2,3,5,5,1,1,2,1,3,4,2,1,2,2,1,1,1,1,1
2024,1,208479,1,12,12,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,5,4,2,1,1,2,3,4,2,2,1,4,2,2,1,1,1
2024,3,207133,2,14,15,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,5,6,1,1,1,2,3,3,2,1,2,1,1,1,1,1,1
2024,2,203629,1,11,15,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,2,1,3,4,2,1,1,1,1,1,1,1,2
2024,2,207036,2,11,15,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,3,6,3,1,2,2,1,2,4,2,1,2,2,1,2,3,1,2
2024,3,203772,1,12,14,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,6,5,1,1,1,1,3,3,2,1,1,3,1,2,1,3,1
2024,2,208440,2,14,11,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2,1,1,3,2,5,2,1,1,1,1,1,4,3,2,2,3,1,2,1,1,1
2024,3,204656,1,10,13,1,1,2,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,5,5,1,2,1,1,3,4,2,2,1,2,1,2,1,2,1
2024,2,202861,1,11,15,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,3,5,5,2,2,2,2,2,4,2,1,1,2,2,2,3,1,2
2024,3,202700,1,15,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,5,2,1,2,1,2,4,1,2,2,2,1,1,1,1,1
2024,2,204211,1,14,15,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,5,3,1,2,1,1,2,4,1,2,2,2,2,2,1,2,2
2024,1,209106,1,12,13,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,5,6,2,1,1,2,3,4,2,1,2,2,2,2,1,1,2
2024,3,209506,2,13,15,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,2,3,3,3,3,3,4,3,3,3,3,2,3,3,2,2
2024,3,203018,1,12,13,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,2,4,3,2,3,2,2,3,4,2,2,2,3,3,2,2,2,1
2024,1,200226,1,13,15,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,5,1,2,1,1,2,3,1,2,1,2,1,2,1,2,1
2024,3,205356,2,13,13,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,3,2,5,2,3,1,3,2,3,4,4,2,2,3,1,2,2,1,1
2024,1,204468,1,11,13,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,5,3,1,1,1,1,2,4,1,1,1,1,1,1,1,1,2
2024,3,208006,2,14,13,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,3,3,6,6,3,3,2,3,3,4,3,3,2,4,1,1,2,2,1
2024,3,206448,1,11,12,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,3,1,2,4,2,1,2,1,2,3,1,1,1,1,3,1,2,2,2
2024,2,207657,1,12,12,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,2,2,2,4,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1
2024,3,205998,1,12,14,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,6,4,2,2,2,2,2,4,3,1,2,1,1,1,1,2,1
2024,2,203153,1,12,14,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,4,5,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1
2024,2,205773,2,13,16,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,3,2,1,1,2,4,2,2,2,1,1,1,3,1,1
2024,2,201298,2,12,12,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,4,4,1,1,1,2,2,2,2,2,2,1,2,2,4,1,3
2024,2,202269,2,10,11,1,2,1,1,2,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,5,3,1,1,1,2,3,4,2,1,2,3,1,1,4,2,1
2024,2,208795,2,11,15,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,5,4,1,1,1,2,1,4,2,2,2,1,1,1,3,1,2
2024,2,201419,1,13,14,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,4,3,2,3,1,2,3,4,2,1,2,3,2,3,2,2,2
2024,3,208374,2,13,13,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,5,4,1,2,3,2,3,4,2,1,1,1,1,1,2,2,1
2024,3,208679,1,12,15,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,4,2,2,1,2,2,2,2,1,2,1,1,2,3,1,1
2024,3,203156,1,12,15,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,2,1,6,4,3,1,1,2,3,4,3,2,3,4,1,2,4,1,1
2024,3,200157,1,13,14,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,6,4,2,2,2,2,2,4,2,1,2,2,1,2,1,1,1
2024,3,208644,1,13,13,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,5,1,2,1,1,1,3,4,4,3,3,1,1,1,1,1,1
2024,3,204371,2,11,15,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,1,2,1,1,2,4,2,2,2,4,1,3,1,1,2
2024,1,205652,2,13,11,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,5,6,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1
2024,3,200826,2,14,12,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,4,3,5,1,2,1,2,1,3,3,2,2,2,2,1,1,3,1,1
2024,3,204777,2,9,13,1,1,1,2,2,1,2,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,5,5,1,2,2,1,3,3,1,2,2,1,2,2,1,2,1
2024,2,202057,2,14,15,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,4,4,1,2,2,2,1,4,3,2,2,2,2,2,1,2,1
2024,1,204436,1,13,13,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,6,5,1,1,1,2,1,4,4,2,2,1,1,1,2,1,2
2024,2,209097,2,14,13,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,2,5,5,1,1,1,1,3,4,2,1,1,2,2,2,1,1,1
2024,3,206702,2,12,11,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,3,1,5,3,4,1,1,3,1,4,2,1,2,1,1,1,3,1,2
2024,4,203246,1,12,15,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,6,6,2,1,1,3,2,4,1,2,2,2,1,1,2,2,1
2024,3,206860,1,15,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,6,5,2,1,1,2,3,2,2,2,1,2,1,2,1,1,1
